-170.648392,561.032715,571.567505,11.310076,19.581516
-206.932556,52.831318,223.337769,15.359364,23.716061
-198.045959,764.291931,279.098877,7.347656,15.952329
-229.642532,737.741089,252.461838,9.967813,13.400973
-198.757050,8.334800,282.208710,8.907172,17.227594
-167.010696,13.221010,314.068176,11.934595,17.747633
-229.294037,415.904510,323.944000,15.696830,36.522655
-67.115341,343.528381,298.489594,17.429605,30.294313
-91.840179,736.101929,306.709869,5.370060,17.252487
-198.871841,620.628784,257.503876,4.394383,15.942132
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
-171.145706,81.438393,578.382568,7.725127,11.328223
-246.182632,152.508163,513.158875,15.567384,38.689495
-126.487663,648.805237,503.952271,12.306790,15.924445
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
-93.399208,603.906372,47.191528,6.845594,14.944922
-212.676285,11.274346,338.133575,11.909466,18.481888
-203.011810,703.922363,366.505524,10.824186,20.088989
-184.268768,607.466980,292.438538,4.100408,18.255781
-76.784294,143.826172,538.390503,11.609192,12.165195
-175.770828,688.301025,431.389099,5.934557,12.374797
-196.701584,653.158386,172.631088,33.232563,55.251667
-69.752876,101.285675,590.039856,7.985908,16.124945
-252.939117,515.234192,72.614326,3.546380,19.826550
-201.389236,705.925964,324.212036,14.737516,24.837736
-227.962234,758.688843,538.815063,7.217104,13.393669
-125.915115,763.550964,360.124390,26.334265,46.103790
-83.999054,717.543579,482.399231,7.830391,12.807299
-63.606190,81.460609,579.087341,9.996977,20.041822
-144.732620,718.264160,352.126526,8.304054,12.560876
-148.430344,304.100586,166.755081,31.604193,54.732735
-198.463715,621.073608,256.837067,5.172374,17.094429
-187.439163,790.436340,404.006714,10.871469,20.624382
-251.941330,510.591614,74.207726,3.775366,27.336975
-77.041870,345.255524,299.555206,20.111383,31.462486
-133.640884,32.737904,548.759949,8.417439,30.439499
-145.378189,11.426513,488.138794,7.859934,10.207126
-117.200470,575.189941,45.876419,14.522831,26.393543
-250.225952,507.007568,75.630356,3.900987,33.219952
-194.330963,745.000610,285.498077,15.125492,15.726444
-117.075729,708.953369,489.308044,7.155167,11.794812
1.570796,0.000000,0.000000,0.000000,0.000000
-193.935974,441.373322,486.976196,13.512373,23.146788
-111.056526,35.478638,529.684631,9.674067,12.520342
-139.627899,733.635315,146.197693,6.876345,19.975836
-97.718071,387.404663,393.529388,34.388645,41.911877
-236.630753,482.837646,353.243286,15.745778,37.239143
-135.483215,79.874733,247.893356,3.743128,26.952110
-91.559799,780.745728,263.259125,12.903835,17.166895
-215.458893,647.346497,73.958199,29.533083,38.281807
-91.063507,538.857849,5.343039,5.314137,14.869771
-87.648697,632.748962,94.446838,3.378076,37.408409
-155.290497,785.001953,396.149963,15.358664,31.596157
-176.804611,599.696899,109.001289,8.381394,10.791949
-86.044846,606.955872,120.722855,6.646247,20.724102
-179.797485,6.857586,198.152420,7.721578,16.600748
1.570796,0.000000,0.000000,0.000000,0.000000
-88.165543,607.137817,120.921448,7.060213,21.742489
-57.758587,592.093323,278.287506,42.657230,59.736610
-251.219833,508.109283,75.668594,5.921057,32.698959
1.570796,0.000000,0.000000,0.000000,0.000000
-143.050247,487.037750,403.415863,12.783563,36.591465
-101.944199,605.019348,112.201431,21.391956,28.315601
-114.690086,605.205872,113.358765,22.454315,28.890657
-136.373367,603.166626,149.769928,33.887650,38.086258
-102.502838,606.187134,113.052032,22.792194,29.333389
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
-235.511948,483.122681,353.021484,17.847019,39.071228
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
1.570796,0.000000,0.000000,0.000000,0.000000
