153,82,34,38
151,84,39,37
152,87,35,36
157,89,32,31
161,92,30,31
163,94,28,28
165,94,27,29
166,94,26,30
164,94,29,28
167,94,26,29
164,93,27,28
164,93,27,28
160,94,27,28
156,88,27,32
154,90,24,29
151,91,24,29
147,89,29,31
145,91,26,30
139,86,33,35
140,87,31,33
138,86,29,34
138,85,30,35
138,83,30,36
141,78,34,41
142,77,33,40
145,78,34,38
149,76,34,40
146,74,36,45
149,78,34,41
143,77,36,43
144,78,34,43
143,75,35,43
143,75,36,44
143,73,36,44
145,72,36,45
142,72,40,43
145,69,38,45
149,67,40,46
149,64,39,46
145,65,35,45
141,64,39,45
139,66,41,44
134,64,42,49
134,68,42,45
131,67,41,45
133,68,41,50
132,66,45,48
139,63,45,51
143,59,43,51
146,56,45,51
150,55,48,56
155,57,46,56
156,58,45,58
160,60,46,54
163,58,48,56
163,53,48,55
166,50,45,56
165,48,51,58
171,49,45,58
170,50,45,59
167,58,45,58
167,63,42,54
157,66,47,57
151,69,43,54
144,68,46,55
138,69,45,52
138,68,43,56
131,64,51,58
134,62,42,56
134,61,46,56
139,63,45,58
142,63,46,59
146,66,44,58
148,70,42,56
150,73,48,57
150,76,51,57
157,76,45,59
160,75,49,62
160,66,52,63
160,62,54,67
162,62,54,70
162,62,54,70
162,62,54,70
164,64,51,67
163,64,51,67
162,60,51,67
160,57,50,65
158,51,55,71
159,46,52,68
153,45,51,65
149,44,57,69
142,47,57,70
139,51,55,67
139,49,53,69
138,51,54,65
137,51,56,65
136,53,54,61
138,52,50,63
138,53,48,59
139,51,48,61
142,51,48,64
142,57,49,58
143,61,48,62
143,64,48,60
142,70,49,60
144,71,49,61
141,69,50,61
144,60,47,64
148,52,47,61
151,49,48,65
151,57,51,62
153,58,52,65
151,64,54,65
150,64,52,66
147,68,53,66
147,70,53,66
149,69,49,68
150,66,46,64
151,67,48,63
150,66,50,63
146,66,49,64
139,66,51,65
137,67,50,63
133,66,49,63
127,67,48,62
122,64,50,65
117,64,48,61
116,63,48,62
119,61,49,62
122,56,45,62
121,54,51,60
126,54,49,61
129,62,46,58
134,66,44,60
137,69,46,63
143,69,47,62
150,67,47,61
157,63,46,59
158,61,45,56
163,55,44,56
166,56,42,55
165,55,46,59
164,57,49,57
165,60,45,56
163,62,47,56
161,65,49,55
158,66,48,54
157,66,48,53
155,64,49,55
152,62,49,57
153,61,47,56
154,59,44,54
154,60,45,59
151,60,47,59
150,61,48,59
151,62,51,58
152,63,52,58
157,64,48,59
158,66,45,56
154,69,51,54
156,69,48,56
155,72,46,58
153,77,46,60
153,80,45,59
154,86,45,57
154,88,44,57
151,87,46,58
147,84,46,61
146,83,48,58
149,83,45,57
148,79,45,60
148,77,48,56
153,74,46,59
157,74,45,57
161,76,44,58
162,77,46,58
163,77,47,59
168,77,45,57
169,75,46,57
169,70,44,59
167,68,46,57
160,64,49,60
158,66,48,57
153,67,48,57
145,69,51,60
140,73,51,57
139,72,48,57
134,74,50,59
129,75,50,61
128,76,45,56
128,75,45,54
125,71,45,58
125,68,46,58
130,67,46,58
133,70,41,57
135,76,43,55
136,80,46,56
145,84,42,56
150,88,40,54
156,88,39,52
158,86,40,52
165,82,41,54
173,82,43,54
174,82,44,53
175,84,44,57
179,87,41,58
179,91,43,54
175,93,44,51
172,91,44,50
166,87,46,50
168,87,39,49
161,87,43,48
161,86,40,54
160,84,43,53
160,86,43,53
158,88,43,51
154,90,42,50
154,88,42,51
153,87,40,50
151,89,41,47
151,88,42,51
153,87,39,48
152,84,41,52
152,81,43,52
154,81,43,52
160,80,39,52
165,84,39,49
169,84,43,52
172,89,42,58
177,93,38,50
177,92,43,53
178,92,40,54
179,90,44,55
181,88,43,55
178,86,46,56
180,85,47,57
180,83,44,59
181,82,48,58
181,75,50,60
187,78,46,59
187,83,47,58
185,82,48,57
187,85,47,58
191,87,46,57
188,85,45,59
187,86,44,57
182,85,46,58
180,86,50,60
176,84,50,57
172,84,47,59
172,84,49,56
172,84,47,59
170,87,48,60
170,84,48,55
166,83,53,57
161,80,55,57
161,75,50,58
159,69,51,61
159,68,52,58
161,69,46,57
167,71,47,55
171,74,48,56
172,76,48,56
175,78,50,57
177,76,47,60
180,77,49,57
182,75,48,62
181,77,47,59
177,78,51,56
177,75,47,56
178,76,45,54
173,73,48,56
171,77,47,55
170,81,46,57
169,86,46,54
167,85,44,57
160,85,47,54
156,80,46,55
152,80,48,53
150,76,47,55
148,74,47,56
145,76,51,53
143,75,44,55
144,80,43,50
147,80,40,48
145,80,43,52
149,81,43,49
152,81,44,52
157,79,43,51
165,79,42,51
170,74,42,53
174,76,39,51
174,74,45,52
176,75,44,54
176,79,46,53
176,81,46,57
174,84,48,56
172,88,47,53
172,90,45,52
167,91,48,50
167,89,46,52
163,84,46,53
161,83,43,49
156,81,44,51
153,85,46,49
148,88,48,50
147,88,43,52
146,86,44,52
143,86,47,49
144,87,40,46
140,86,45,48
141,86,44,52
136,84,46,51
134,84,46,56
131,83,46,52
131,83,41,52
