-1.3413,0.7071,-0.3894,-1.7727,0.5828,-0.2171,-2.4343,0.0025,-0.0077,-1.2153,-0.3426,-1.3633,-0.8748,-0.4961,-0.7337,-0.1551,-0.1990,-1.2072,0.5351,0.1769,1
-1.2737,1.3905,-0.4411,0.4517,-1.4507,-0.6442,-0.4717,0.7053,1.3503,-0.4156,0.2384,1.0078,0.8860,-1.5232,0.6756,0.9833,1.5308,0.2589,0.1003,-0.7151,0
-0.1769,-1.6978,-1.5334,0.2280,-1.9768,0.1069,-0.5774,-0.6714,-1.1332,0.7719,0.2564,-1.2130,-0.5503,-0.6047,-0.8091,-0.3889,0.1346,0.0564,1.0598,-0.2599,1
-1.6069,-0.2492,-2.4320,-0.6203,0.5136,-0.9040,-0.6469,0.1432,-1.3866,0.6882,0.0733,-0.6756,-0.2685,-1.9093,0.5174,0.0792,-0.8843,0.3130,-0.9143,-1.3683,1
0.9371,0.0505,-0.8895,-0.7496,0.0076,-1.1231,0.1197,-0.0030,-0.7758,-1.8778,-1.0638,-1.3011,-3.3310,-0.1272,-1.0706,-0.4879,-0.2041,-0.2326,-1.4610,-0.1735,1
-1.4109,0.5350,0.3639,-0.5772,-0.0547,-1.9344,-2.1996,-1.4273,-1.1568,1.2674,-0.9255,-0.8467,0.1303,0.0052,-0.3814,0.7856,-1.5538,-1.0281,1.7261,-0.5213,1
-1.4728,0.6526,-0.5887,-1.2314,1.4335,-1.0324,0.6999,0.7397,-0.8122,1.4549,-1.2524,-2.1139,-0.5315,-2.2243,0.3871,-0.6655,0.6178,-0.9905,-0.7957,-1.2488,1
1.8351,1.0981,-0.6455,2.0222,-0.2534,0.7427,-0.0935,1.0964,-1.1736,0.9581,-0.2856,2.1973,-2.0905,-0.8398,2.0079,-2.0419,2.0675,0.7183,1.0059,1.7800,0
2.4622,0.1680,0.8421,0.0459,0.5017,1.8559,1.5590,-0.2945,-1.1300,0.1215,0.7229,0.2166,-1.1217,0.7313,2.1693,-0.2770,1.0023,-0.8635,1.5884,0.5078,0
-2.8472,1.3991,2.3894,-0.1118,-0.3478,-2.6549,-1.6038,-0.3639,-0.3070,0.4890,-0.3040,0.1147,0.5454,0.4672,-0.3426,-0.8842,-0.2702,0.5606,-0.4717,-0.1617,1
0.3853,-0.7743,-1.6799,-0.7385,-0.5065,0.6665,-1.2168,-0.2349,-0.0700,1.0888,-0.7377,-0.2275,-0.7977,0.3254,1.0648,-0.0331,-1.5656,0.0141,-1.4358,-0.6591,1
-1.1340,0.7671,1.5234,-2.0327,-0.2262,1.7874,0.7383,0.9001,1.0131,0.3515,1.2065,0.2923,-0.8487,0.3927,0.6506,-0.9189,0.5534,-0.1620,1.2226,1.9173,0
0.8056,-0.1297,-0.8692,0.2394,-0.3089,0.4473,0.4668,-0.2317,1.9058,-0.0415,-0.1243,0.6362,-0.3289,-0.6570,0.2592,-1.5637,-1.1309,2.4788,0.5152,1.2602,0
-2.0343,-1.4518,-0.2080,-1.1149,0.3199,1.0126,0.2142,-2.9514,1.0884,-1.0820,-0.8306,-0.6203,0.2734,-0.0708,-1.1299,-2.1147,-1.3711,-0.3349,0.7432,-1.1301,1
0.3431,-0.2065,-0.0582,0.2355,-2.5652,0.1738,0.7949,0.8904,0.0293,-1.2361,-0.6683,0.9250,1.1256,-0.1299,-0.7382,0.5627,-0.1280,-1.4884,0.9246,-0.6820,0
-0.3637,-0.0034,0.2310,-1.3357,1.8333,0.4081,-0.7093,-0.1763,0.0637,-0.4637,-0.1233,-0.4181,-0.5719,0.4296,-0.5225,-1.1846,0.0040,-0.1008,-2.0542,-0.3582,1
0.3975,-1.1279,-1.1988,-1.4314,-0.1873,-1.6196,-0.7602,-0.8741,-2.3324,0.3645,0.9253,0.5312,-0.5905,-1.5170,-0.8240,-0.4296,-2.4746,-0.8375,-0.7130,-1.3519,1
1.6805,-0.9258,-0.0937,0.2464,-1.0330,-1.7706,-1.2487,0.0351,-0.4000,-0.4632,0.2046,0.2424,0.4705,0.6238,-1.2960,-1.8870,1.2586,-0.2443,1.8665,-1.4511,1
0.5283,0.1669,2.6369,0.1932,1.7476,1.8988,0.8558,0.4779,0.4476,-0.1636,-0.2842,-0.0062,1.1600,0.7346,-1.7294,-1.3107,0.1396,-1.4838,0.8917,0.3450,0
0.6064,0.9351,-0.2627,1.1571,1.2736,1.2177,0.8091,-1.0593,-0.0215,0.6421,0.1771,1.2370,1.6771,0.7956,0.3027,-0.1996,-0.6416,0.0418,0.6215,0.8960,0
0.2886,0.4991,-1.3311,0.9328,-0.3030,1.6860,0.5484,0.5402,0.7906,0.4490,1.7394,1.0946,0.4770,1.5651,0.8559,-0.3973,1.7649,1.4677,0.3480,-0.9644,0
-1.3190,-1.0406,0.2278,0.2107,0.1657,-0.0946,0.6876,-1.0962,-0.3121,-1.3191,0.8937,0.0758,-0.6334,-0.6144,-2.4636,-1.5312,1.0778,-0.2241,-1.7099,-1.8224,1
0.8945,1.3853,0.8183,0.9456,-0.0506,1.0774,1.7774,0.9830,-0.3283,1.9512,-0.0647,1.9233,0.5300,0.4370,-0.8953,-0.0960,0.6377,-0.3734,-0.9387,0.8343,0
-0.8701,0.5456,-1.7224,-0.4764,-0.3746,0.8844,-1.3284,0.1720,-1.4448,-1.2310,-0.5063,1.1216,0.9923,-1.3208,2.1898,-0.6438,-0.0044,-1.0480,1.3896,-0.1309,1
0.4492,-1.7159,-0.6053,1.5420,-2.2849,-0.3464,-0.0868,0.7383,0.9349,-1.2743,-2.6372,-0.6378,0.0882,-0.9884,-2.1401,0.2390,-1.0099,1.4092,-0.8953,0.3217,1
2.3227,1.6632,1.0099,0.2165,2.2847,0.4637,0.8105,2.3448,0.1878,1.3126,-1.6629,1.2613,0.6879,1.3553,0.9368,1.6977,0.1599,-1.1895,-0.9676,0.1536,0
0.2320,-0.8678,-0.5917,1.0265,-0.4873,0.1422,0.0307,1.0615,-0.4757,-0.4710,-0.4662,-1.5329,-1.0808,-1.0355,-0.4424,-0.8385,-0.4228,0.3139,-0.4497,0.9232,1
0.0071,-0.5668,1.3508,1.1590,-0.7721,-0.1489,-0.3223,-1.1820,-2.9905,0.0529,-1.0591,0.6782,0.2933,1.1313,-2.0152,0.6598,0.7367,-2.0777,-0.4424,-1.1819,1
-0.9313,-3.0227,-0.1499,-2.1441,-1.9822,-2.2053,-0.4819,-1.8108,-2.6886,-0.3731,-2.2315,-0.5451,0.4023,0.5805,1.5248,-0.3561,-0.1573,-0.2113,0.7456,-0.0628,1
0.4954,-0.0838,-1.2046,-0.9241,-0.1296,-1.4074,1.3047,0.1701,-0.5016,1.0839,0.3665,0.0236,0.9624,0.2951,-1.7011,0.9429,3.1887,0.6173,0.2408,-0.6946,0
0.2590,0.9724,0.3766,-0.6711,0.9983,-0.1485,1.0596,0.5910,1.0219,0.1522,0.4087,0.9840,0.7939,-0.7774,0.2306,-0.1282,0.0875,1.0823,1.1105,0.7909,0
0.1336,0.9103,0.1573,2.0636,1.3530,2.5144,-1.5423,2.1641,1.1930,-2.0758,1.1121,0.5155,1.5476,-0.9685,0.3583,-0.3660,0.0965,0.3261,-0.1671,-0.9463,0
1.6957,-0.2080,0.7636,0.5256,-0.2174,0.4135,0.9908,-0.7280,0.0782,-1.6106,0.4619,1.3764,2.0868,0.0896,1.6641,2.0777,0.3347,0.2534,-0.1660,0.0357,0
-1.0159,-0.2730,-1.1604,0.5086,-0.3406,0.3504,1.8810,1.4090,0.2265,0.4250,1.5730,0.2616,0.6503,-1.9402,-1.9033,-0.8466,0.8276,0.3924,0.3229,0.6529,0
-0.5370,0.0463,0.2819,0.1771,-0.5326,-1.0219,-0.9146,-0.1285,-0.1269,-0.9997,-1.3398,0.1020,-0.8245,-1.9261,-0.5761,-1.4477,0.0346,0.2253,0.3940,-1.4961,1
0.6924,-0.0928,0.8403,0.9589,2.0589,1.1361,-0.1161,0.7655,1.3161,0.1717,0.1273,-0.4580,1.5855,-0.0675,0.4916,1.4696,1.0888,-0.6709,-0.3001,0.7820,0
0.4703,-0.8229,0.6918,-1.2593,-0.8236,-0.7983,-0.6821,-1.0102,-0.9725,-0.9121,-2.2333,0.5192,-0.7670,-0.8140,-1.8829,1.0561,-2.9035,-0.4160,0.2788,-2.9776,1
1.6368,-0.1512,0.5501,-0.4545,-1.6006,0.0369,-0.7975,-0.4134,0.5250,0.3477,-0.3386,-0.7236,1.0322,1.5750,-0.8697,-1.8943,-0.8166,1.0283,0.6414,0.9907,0
-0.3764,-1.6499,-0.0895,0.2723,-1.2910,-0.2950,0.8359,0.2629,-0.8133,-0.2513,-1.3410,-2.3484,-0.0510,-1.1298,-0.6249,-0.4865,0.4024,-0.6627,0.5693,-1.4950,1
-2.2152,-0.3232,1.2996,0.5631,0.9435,2.2654,2.6627,1.0328,0.9224,-0.6274,2.1326,1.1848,2.4293,1.0965,2.2536,0.1684,0.8564,1.4380,1.4979,-0.4996,0
0.5425,0.8128,0.9422,-1.9035,2.2501,0.9018,0.1231,0.2210,-0.0893,1.6560,2.0133,0.2072,-0.3142,1.8501,1.7134,-0.6486,1.6125,1.3247,0.2647,0.9181,0
1.2119,1.7405,0.6325,1.0280,0.0792,1.3296,-0.2373,1.5768,-0.0609,0.4438,1.4191,0.9118,-2.3567,-0.8768,-0.1668,1.6909,0.6000,-0.1524,1.3801,-0.4408,0
3.3239,0.3748,-0.1478,0.3271,-0.1621,0.2320,0.1866,0.3006,-0.0545,0.6817,-0.6525,0.7826,1.5477,-0.0589,-1.2980,1.1738,1.4156,1.0170,1.4432,2.0929,0
1.8561,1.0524,0.5681,0.2718,0.6757,0.7855,1.7138,2.4881,0.2650,0.7368,-1.3002,1.3614,-1.7516,1.7634,0.6862,2.0141,0.5350,-0.2366,-1.0534,0.9723,0
0.0300,0.5066,-0.0286,0.8808,1.0264,-0.0206,1.4073,-0.1765,1.7045,-0.1691,0.0407,0.8613,0.5388,-1.2294,2.1303,1.2017,0.2483,1.9971,-0.7262,0.6014,0
-0.0708,-0.2498,-1.5999,-1.1951,0.9169,1.7842,0.4060,-0.8827,-0.7945,1.2749,-0.3751,1.7164,-0.8303,1.1434,0.9623,-0.2181,0.4712,0.8698,0.5666,0.7023,0
0.1241,-0.0199,1.2309,-0.0020,2.2805,-0.1149,-0.2108,1.6216,-0.6639,0.0069,1.2614,-1.4489,0.9261,-2.0856,1.8962,-0.6696,1.6861,0.3509,-0.6154,2.5272,0
-0.7371,0.5067,0.4422,-0.5832,1.7369,-1.5447,0.6747,-1.1563,0.9926,0.0283,-0.8922,-2.0418,-1.2294,-0.5935,-1.0568,-0.6759,0.4816,-2.9967,0.5124,0.6339,1
-0.6871,-1.8864,-1.3062,-1.4878,-1.5397,-1.2323,-1.6246,-0.7635,-1.2836,-1.5939,0.4318,-0.9880,-0.5739,1.1120,0.2813,0.0278,-0.6564,-1.1809,0.2990,-1.5648,1
0.4123,-0.7206,0.9922,0.2963,1.3340,0.0906,0.7321,0.2637,-0.8572,-0.1038,-0.0697,1.2222,0.6771,0.7853,-0.1826,1.1651,0.7162,-0.6161,0.4531,-0.8582,0
-2.1566,-1.2860,0.4644,-0.3681,-0.4450,-1.4795,0.1183,1.4653,0.5435,0.3221,1.6373,-1.3819,1.3066,0.6353,0.6218,-0.6861,1.2409,-1.1625,-0.8792,0.1212,0
-1.8938,-1.0200,0.7735,-1.4237,-0.3013,0.0792,-0.7076,1.8845,0.5037,-0.3965,-0.8350,-0.0122,-0.6157,-0.8158,-0.0269,-1.7893,0.0718,0.6550,1.0631,0.1040,1
0.1571,-0.1903,-0.2899,-0.9306,-0.2030,-1.3212,-0.7582,0.3982,-0.2971,-0.3180,0.5854,0.2935,-1.3474,-1.1311,-0.0622,-1.8812,-1.1843,-1.7244,-0.3378,-1.6687,1
0.2465,-0.6950,0.6418,-0.2026,-0.8858,-0.7132,-0.8408,1.0427,1.4186,0.8703,1.2832,0.4865,0.4315,-0.8201,-0.0371,0.0371,1.1465,1.1687,0.5181,1.3477,0
-1.8976,1.9112,0.2389,-1.3458,1.6785,0.5854,0.5846,-0.0011,-0.4627,0.3359,-0.8149,0.1786,1.8225,1.4433,-0.5880,-0.0610,0.1960,0.0988,0.9792,1.2707,0
0.6797,0.7868,-1.1300,0.2397,2.2131,0.5785,0.4820,1.0952,-1.9176,1.1389,0.9205,-0.4229,-0.9167,-1.3293,-0.5116,-1.3356,0.3326,-0.0401,-0.4568,1.7423,0
-0.2051,2.1656,-1.4042,0.0556,0.1495,-2.7121,-0.9808,-0.6879,-0.4347,-0.1430,-1.2536,-0.3746,1.0041,-0.3758,0.3731,-1.0644,0.9142,0.5791,0.6651,-1.1100,1
-0.1871,-0.0175,-0.9265,-1.5011,-1.4781,-0.7134,-0.5844,1.0736,-0.7629,-1.1693,-1.1508,-0.2633,0.4676,-0.9664,-0.0993,2.4691,-0.3858,-0.9138,-0.3361,0.0605,1
-0.8092,1.1237,-1.1604,-1.0420,-0.2817,-0.4211,0.7407,-1.2523,-1.0204,0.0769,-0.6905,-0.0572,-0.1042,-1.1011,-0.1335,-0.6830,-0.5447,-1.0811,-1.8110,-1.7067,1
-0.9541,-2.9416,-1.8932,-0.3938,-2.4024,-0.0639,0.8246,-1.0505,-0.1816,0.1309,1.0761,-2.3523,-2.5376,-1.5101,0.1368,-0.9179,-0.5445,-0.2994,-0.2982,-1.0239,1
0.9190,-0.3194,-0.7527,1.3388,0.7651,1.3998,0.2699,0.0486,-0.3535,0.4411,0.2938,-0.2008,0.0218,0.2071,0.0575,-0.1181,-0.0477,3.7287,-0.0164,0.7831,0
1.6669,-0.3839,-0.2280,-0.2157,0.3393,1.2026,-0.6364,0.9286,2.3878,0.4135,1.0023,1.6342,0.4313,0.4524,1.0874,1.3590,1.7171,-1.5873,1.6716,3.2649,0
-0.4078,-0.6741,-0.5181,-0.8389,-0.7595,1.7673,1.1598,-1.8433,-1.6239,0.5679,1.0690,-2.3997,-0.6052,-0.5546,0.5001,0.2804,-0.2928,-1.2450,0.8426,0.4629,1
-0.3438,-0.1739,-0.6549,-0.7821,2.0776,1.3049,-0.2648,-0.6820,0.0744,1.3807,0.0817,-0.1063,0.2320,0.5576,-0.3211,-0.3333,-0.5777,-0.3035,-0.7787,1.5534,0
-0.5701,0.3868,1.1428,1.0844,-1.1969,1.2536,-0.5896,1.3643,-0.1141,1.4762,2.9700,1.7832,0.5275,0.7804,0.4207,-0.4631,0.6532,0.1684,0.4384,-0.3952,0
-0.8414,-0.5359,2.9064,0.8069,-0.1909,0.1607,1.0011,-0.2321,-0.5969,0.2054,0.5185,-1.2176,0.8949,0.2954,-0.1691,2.6002,2.9243,1.9223,-0.3629,-0.0349,0
0.3672,-0.1598,1.1018,0.5652,-0.3960,-4.0095,-0.3687,-2.2519,-0.4834,-1.7777,-1.3169,-0.0920,-0.8363,0.8129,-1.1099,1.2035,-0.5026,1.5536,0.0900,0.2314,1
0.2712,-1.1028,-1.0686,0.8882,0.1273,-0.4833,-0.5496,0.2369,0.7981,-0.4600,-0.0843,-1.3433,0.0181,-2.0140,0.4571,-0.0090,-0.7635,-0.3736,-0.7493,-1.5959,1
1.0225,0.8488,-0.9474,-0.3643,-1.4622,-0.2601,-0.2204,-0.1968,-0.8124,-1.0681,-0.7973,0.9472,0.0028,-0.6349,-1.2326,-0.2305,-2.1587,0.4701,0.2823,-2.1474,1
1.3576,-0.3384,1.3071,1.4296,0.3684,-1.8503,1.3212,1.2725,0.9293,0.5118,-0.1847,0.7228,-0.2866,1.3356,1.8638,0.7262,-1.3586,1.4219,-0.4043,1.0720,0
0.4113,0.0724,0.5778,1.2195,0.0798,1.6283,3.0247,1.7910,-0.2165,0.8250,0.5674,0.1305,-0.7001,-0.6508,1.1458,-0.0980,0.2389,1.5352,-1.6901,1.7941,0
1.8207,-0.9154,1.5569,0.2243,1.2845,1.0398,1.9815,-0.1705,0.5582,0.0298,0.4328,2.1021,0.8313,-0.9396,-0.6031,0.6388,0.6262,0.1847,0.8019,1.3511,0
-1.8508,-0.8228,-0.8667,-0.0957,-0.7506,-1.8986,2.2758,0.9871,0.3924,0.8006,0.8931,-3.1581,0.0296,-0.5082,-2.0338,-0.3167,-1.6112,-2.1758,-0.6290,-1.1709,1
-1.0327,-0.2666,-0.8219,-0.3516,0.3748,-1.8191,0.5002,-1.4964,1.2087,-0.0279,-0.2238,0.7301,0.8280,-0.9901,2.3180,0.4509,-0.1453,0.4028,-0.8190,-1.3369,1
-0.1729,-2.8386,-1.9871,1.0369,-0.0091,-0.7196,0.0124,-0.0051,-1.1443,-0.0992,-1.2674,-0.8211,-1.1314,-0.8800,-0.8052,-1.8041,-0.7628,0.5475,-0.1663,0.5527,1
3.4611,-0.0663,0.4526,0.3387,2.3323,-0.0022,0.3852,-0.1851,1.2257,0.5089,1.5797,2.3151,0.5890,0.0721,1.3380,0.7058,-0.6543,0.7320,0.7933,1.0330,0
-0.0734,2.4218,0.4771,0.9015,1.2298,1.9884,-0.6408,0.4229,1.1230,-1.0139,2.6143,2.5188,1.7499,-0.3540,1.0412,0.0374,0.4442,-1.2014,-0.8648,-0.0195,0
1.1832,0.9350,-0.0917,-0.4426,2.1138,1.0274,0.2197,1.0591,0.8606,-0.8846,-2.3166,1.2382,1.0141,0.1799,0.9439,-0.5491,-0.1926,-0.1972,1.3361,1.4905,0
-0.3529,-0.5850,-0.9779,0.3747,0.1138,0.2766,0.0106,-0.5694,-1.5568,-1.4798,0.5310,0.6476,-1.4087,-1.0544,-0.2633,0.8722,-0.4233,0.8136,-1.7567,-0.5839,1
-1.1134,-2.0106,-1.6698,0.4711,-0.9635,0.6463,-0.9370,1.3310,0.0752,1.3852,-1.0737,0.5050,0.1136,-0.1748,-0.2854,-0.0272,1.5254,-0.3018,-0.4187,-0.2334,1
0.6694,-0.9636,-0.3092,1.6757,0.0249,1.2136,0.8411,2.8854,-0.6064,1.8004,1.9098,0.7848,-1.0625,0.5294,0.8662,2.1532,0.9003,1.4023,1.8030,0.0265,0
-0.6027,-0.9021,0.6615,0.5841,-1.4287,-0.6429,1.4586,-1.6472,-2.1448,-1.4568,0.0322,-1.2725,-1.0297,-0.4015,1.0991,-2.2155,0.9801,-1.7565,-0.3997,-0.4916,1
1.8369,-0.7654,-0.8878,-0.3607,0.7786,0.1961,-0.3068,0.2582,0.6493,-0.1774,-0.3653,2.2576,1.0745,1.7456,0.5138,1.2108,0.7255,-0.2510,1.0366,0.3668,0
-0.6212,1.2713,0.6531,0.1133,1.5034,1.2778,0.5551,0.2973,1.2830,0.4391,0.4033,-0.1028,0.4185,-0.3986,-0.6175,1.1188,-0.4243,-0.4380,0.8952,-0.8230,0
-0.9358,0.7067,0.2576,0.5212,0.6177,-1.4887,1.7496,-0.0011,0.7035,3.0645,-0.9855,1.4091,0.4002,2.2268,2.2012,1.5412,0.1480,-1.9874,0.7132,-0.6529,0
0.5642,0.4558,-1.2332,1.1382,0.8484,0.3554,1.7208,-0.5833,-2.0298,0.3906,-0.5480,0.2350,-1.6462,-2.0736,-1.9821,-0.9085,-0.2088,-0.6068,-0.7392,-1.3675,1
-0.6302,0.7520,-1.5985,0.0631,1.1767,-1.6683,0.7911,1.5351,-1.6554,-1.2818,-0.1032,-0.6549,-0.2763,0.2223,-0.0504,-0.3175,0.6381,-0.5290,0.0672,1.5635,1
0.6104,-0.3196,0.5808,-1.0725,1.2865,-0.4071,-0.7848,0.4923,-0.0644,0.5000,1.0003,-0.2123,0.1670,2.0626,0.4544,1.6184,1.2476,-0.4562,-0.5185,-0.8374,0
1.5123,0.2475,0.9883,-0.8697,-2.0025,-0.3425,-0.5750,-0.2403,1.7034,-0.4794,-0.7267,-0.1034,-0.8705,1.3768,1.5294,0.3869,-0.6122,0.4881,-0.5028,-0.7970,0
1.2546,1.7375,-0.8419,0.7722,0.8900,0.9582,-0.1813,0.0411,-0.1338,1.5508,2.2292,0.4811,0.4552,-1.2198,-0.0229,0.1377,0.5015,-0.0747,-0.5722,1.3052,0
-1.1412,0.2697,2.6835,2.0797,1.5099,-0.3040,-0.4762,0.7476,-0.3041,0.1958,-2.2203,-1.3020,0.0720,0.6889,0.1090,0.5126,-0.4005,1.0775,-0.7404,2.5050,0
-1.2846,-0.6913,1.5809,-0.8904,0.4677,-2.0672,1.9830,-1.2514,-1.4249,-1.5498,0.2690,-0.2932,-1.5600,-0.7238,-0.9460,0.7757,-2.4344,0.9144,-0.6312,-1.8304,1
1.0337,-1.1098,-0.9947,2.2808,-0.4831,0.0695,0.3824,0.0935,-0.7010,0.5996,-0.7420,-1.3326,-1.3046,-0.0691,0.2735,-0.6731,1.0439,-0.5884,-1.7190,-0.2466,1
1.6395,1.2003,1.2225,-0.5640,2.7722,-1.0798,0.1386,0.1163,-0.3212,0.8893,0.3716,2.5541,1.2442,0.5220,0.4381,-0.0254,0.3545,-0.7734,0.6567,-0.5059,0
2.0004,0.2112,-0.9163,-0.4539,1.2557,0.9075,0.2722,0.5025,0.9893,-0.6535,1.1602,-0.8444,0.9737,0.3020,-1.4556,-1.2100,-1.2413,1.0286,0.6405,-2.0054,0
1.5064,0.0363,-1.8831,-0.7856,-0.1014,-0.6696,0.2890,-0.1491,-1.0674,-0.3086,0.8751,0.1330,0.1953,-1.2490,0.8082,0.6296,-0.9731,-1.4888,-0.2930,-0.3567,1
