2.0550067, 1.7078489, 1.2445534
2.007411, 1.7142245, 1.2714436
1.9682457, 1.7255791, 1.30115
1.9378705, 1.7405579, 1.3329959
1.9167353, 1.7576993, 1.3664788
1.9037714, 1.7756275, 1.4010187
1.8980116, 1.7928627, 1.4341351
1.8985581, 1.8077736, 1.4636031
1.9028442, 1.8211192, 1.4905021
1.9082565, 1.8336864, 1.5173105
1.9071196, 1.8460169, 1.5468386
1.9023563, 1.8580157, 1.5827509
1.8962967, 1.870663, 1.6286955
1.8908949, 1.8849889, 1.687971
1.886484, 1.9011226, 1.7638137
1.883458, 1.9185145, 1.8574857
1.8821871, 1.9372149, 1.9691641
1.8830981, 1.9572816, 2.0989299
1.8866313, 1.9801176, 2.2446966
1.8929604, 2.007241, 2.4004126
1.9023013, 2.0397844, 2.553169
1.9148765, 2.0788445, 2.6861076
1.9309359, 2.125684, 2.7791028
1.9507861, 2.1805112, 2.8103809
1.9747641, 2.24351, 2.7601626
2.0032115, 2.3105838, 2.6583033
2.0365882, 2.3769269, 2.5294356
2.0753853, 2.4368711, 2.3966115
2.1201551, 2.4839945, 2.2748055
2.1715345, 2.5112627, 2.1729193
2.2303011, 2.5091915, 2.0942655
2.2973258, 2.4922745, 2.0422745
2.3705316, 2.474803, 2.011466
2.4474149, 2.4627643, 1.9984208
2.5253937, 2.46293, 1.9990079
2.6013536, 2.4796498, 2.0098162
2.671648, 2.5123472, 2.0272968
2.7363281, 2.5608289, 2.0493002
2.7955582, 2.6228409, 2.0735133
2.8497066, 2.6958683, 2.0987236
2.899183, 2.7769327, 2.1235962
2.944622, 2.861496, 2.1478856
2.986706, 2.9441552, 2.1713555
3.0263128, 3.0219116, 2.194221
3.064404, 3.0944607, 2.2166364
3.1021402, 3.161639, 2.2392561
3.1395638, 3.2229645, 2.2627952
3.1768565, 3.2780457, 2.2880721
3.2141957, 3.3265035, 2.314935
3.2516754, 3.3680296, 2.3431621
3.2896097, 3.4043357, 2.3720567
3.3281271, 3.4374886, 2.4000115
3.3675454, 3.4685154, 2.4283102
3.4081163, 3.4985566, 2.4585345
3.4501703, 3.5273345, 2.4916561
3.4940355, 3.5558708, 2.5288172
3.5401158, 3.5847628, 2.5712652
3.5888691, 3.6133006, 2.617182
3.6407511, 3.6406422, 2.6651831
3.6963751, 3.6654615, 2.7137756
3.7563565, 3.686321, 2.7610877
3.8214767, 3.7031634, 2.8099506
3.8919232, 3.7160447, 2.8636372
3.9680779, 3.7249649, 2.9262142
4.0502834, 3.7272463, 2.9965637
4.1389189, 3.7266145, 3.0734282
4.2343779, 3.7273769, 3.1551106
4.3370652, 3.7336373, 3.2402551
4.4475694, 3.7457585, 3.3252771
4.5663924, 3.7616501, 3.4073317
4.6940246, 3.7791443, 3.4827926
4.831214, 3.7970071, 3.549753
4.9786024, 3.8157089, 3.610132
5.136992, 3.8339076, 3.6663015
5.3072219, 3.8526657, 3.7212355
5.4902229, 3.8731575, 3.7741883
5.6869197, 3.8968441, 3.8242009
5.8984461, 3.926605, 3.8702765
6.1259537, 3.9658773, 3.9112175
6.370779, 4.0197148, 3.9457173
6.6342902, 4.0891585, 3.9737999
6.9180088, 4.1755242, 3.9964583
7.2234674, 4.2803307, 4.0150571
7.5525188, 4.4054132, 4.0314784
7.9070444, 4.5490227, 4.0481176
8.2888899, 4.7128439, 4.0629177
8.7001247, 4.8988271, 4.076057
9.1429081, 5.1091309, 4.089344
9.6191406, 5.346149, 4.104918
10.130844, 5.6118765, 4.1254306
10.679613, 5.9081807, 4.1516476
11.266753, 6.2365766, 4.1842079
11.892243, 6.5978303, 4.229301
12.555059, 6.9913483, 4.2950096
13.252033, 7.4141941, 4.3878455
13.98644, 7.8595786, 4.5169015
14.763181, 8.3146362, 4.6948357
15.589641, 8.7563124, 4.9409699
16.47695, 9.1461086, 5.2687535
17.442831, 9.549614, 5.6959414
18.517239, 10.024343, 6.248889
19.75507, 10.631563, 6.9621172
21.390438, 11.504164, 7.9150372
23.57143, 12.78373, 9.2670021
26.492563, 14.771792, 11.229878
